lab_canonical_id,lab_primary_name,level,value,unit,source_path,source_sha256,source_modified_utc
LAB_HEALTH,Health,24,1.72,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,25,1.75,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,26,1.78,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,27,1.81,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,28,1.84,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,29,1.87,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,30,1.9,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,31,1.93,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,32,1.96,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,33,1.99,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,34,2.02,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,35,2.05,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,36,2.08,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,37,2.11,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,38,2.14,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,39,2.17,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,40,2.2,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,41,2.23,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,42,2.26,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,43,2.29,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,44,2.32,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,45,2.35,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,46,2.38,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,47,2.41,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,48,2.44,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,49,2.47,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,50,2.5,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,51,2.53,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,52,2.56,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,53,2.59,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,54,2.62,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,55,2.65,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,56,2.68,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,57,2.71,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,58,2.74,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,59,2.77,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,60,2.8,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,61,2.83,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,62,2.86,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,63,2.89,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,64,2.92,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,65,2.95,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,66,2.98,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,67,3.01,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,68,3.04,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,69,3.07,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,70,3.1,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
LAB_HEALTH,Health,71,3.13,raw_number,tower_sim/wiki/cache/lab_health.csv,cc5075f4bc75d5e6e63963f1c7b45f8d527b0ec7372e1a4469d2bd8df6a95b31,2026-01-17T03:57:20.682607+00:00
